35800,38200,606132,2359,36350,37300,37020,4.532,5.7,1532.77,13.52,6.14,2,2405,2016.91,13539.21,4234.26,7945.94,1647,44.91,2.6,0,5.9,1.534,44.6,943.8,413.39,1530.5,86.17,1.2,1018.1,73.5,6,1647,8,1644,4.6,1703,3.74,385.92,1179.84,2023.91,-0.8,38000
37500,38700,935975,552,37950,38000,37670,4.485,6.8,1547.75,13.51,4.66,3.2,2241,2008.01,13228.3,4202.24,7705.36,1254,44.65,3,0,6.6,1.5295,44.53,948.5,411.5,1541.71,86.69,1.2,1014.6,56.3,5.4,1611,3.9,1548,4.6,1303,3.53,395.69,1192.44,2036.66,1.1,38500
38000,38750,345879,2357,38550,38500,37930,4.452,10.4,1535.62,13.625,0,1.8,2631,1990.45,13554.67,4189.59,7779.4,1756,44.81,4.9,15.2,9.6,1.535,44.36,941.5,413.7,1534.36,86.25,1.1,1015.3,84.6,5.4,1456,3.5,2341,4.9,1759,3.41,402.87,1175.47,2008.16,-2.1,38600
36500,38350,845187,1403,37900,38600,37880,4.452,-6,1529.45,13.625,15.75,4.3,4210,1992.39,13455.88,4134.75,7750.17,750,44.39,4,19.5,0.8,1.535,43.32,941.5,405.55,1534.36,86.96,2,1006,28.8,11.9,2400,6.5,750,5.1,833,3.36,383.17,1127.19,1910.38,7.8,37000
33850,36400,923884,2400,36400,37000,37280,4.203,-4.6,1539.4,14.01,15.72,-8.6,3439,2016.89,12945.4,4034.13,7645.51,1535,41.03,2.4,0,0.4,1.4205,42.75,967,385.74,1470.66,87.83,1.8,1032.4,39.1,6.7,1539,0,1528,5.5,1322,3.34,390.07,1113.19,1892.24,-21.6,34300
32600,33800,846976,2132,33800,34300,36360,4.214,-2.2,1561.98,14.29,11.45,-8.6,2040,2056.53,13016,4006.83,7534.44,1235,40.43,2.2,0,2.5,1.4335,40.45,977.7,370.95,1467.97,88.17,2.3,1034,41.3,5.7,1613,0,1548,5.4,1601,3.32,384.67,1107.1,1874.05,-16.6,33400
32850,34800,604534,2002,33450,33400,35500,4.078,0.6,1564.67,13.935,3.9,-6,1907,2086.35,13023.36,4018.37,7557.65,1555,40.95,2.2,0,9.5,1.468,40.1,976.1,370.2,1442.82,87.68,2.3,1030.6,50.6,4.3,1343,0,1518,5.2,1557,3.31,367.14,1065.95,1789.88,-13.7,34200
32100,33950,430412,2325,33300,34200,34370,4.006,-2.5,1565.92,14.49,11.2,-1.8,1902,2107.08,12699.17,3889.06,7416.38,1016,41.89,4.1,1.4,3.8,1.414,41.38,1001.8,368.61,1441.23,87.18,0.9,1028.3,58,3.9,1155,4,1449,5.1,1044,3.29,375.57,1099.55,1843.34,-9.4,32950
32200,34950,528478,357,32250,32950,33870,4.097,6.2,1604.56,14.45,12.9,-6.8,3544,2161.62,13175.1,3850.73,7376.16,1454,40.99,1.6,0,4.5,1.4345,41.44,994.6,376.77,1387.72,86.51,2.3,1023.6,54.5,7.5,1601,2.9,929,5.1,1106,3.24,370.11,1063.88,1762.52,-10.3,34500
32650,33600,352716,2400,32750,34500,33690,4.236,7.6,1583.54,13.995,4.54,-0.2,1403,2169.47,12798.52,3816.44,7268.56,1753,41.45,2.1,0.2,9.8,1.484,40.13,969.1,372.86,1441.83,87.34,1.8,1019.9,68.4,4.1,1718,1.3,1442,4.7,1754,3.23,362.08,1067.08,1748.24,-2.5,33400
32300,34350,440184,1909,34300,33400,33490,4.056,2.8,1562.52,13.875,11.53,6.2,1796,2193.83,13005.08,3848.98,7461.22,1613,44.29,3.1,0,6.6,1.522,41.39,965.7,379.68,1425.43,87.83,1.2,1018.7,46.6,4.1,1446,5.5,1439,5.1,1531,3.22,358.65,1054.79,1717.74,2,32400
30400,33150,858091,2400,32450,32400,32990,4.077,2.4,1546.4,12.95,13.36,-0.8,2682,2142.62,12894.94,3915.64,7457.93,1431,46.51,2.6,0,5.1,1.565,43.38,942.6,398.02,1391.47,87.81,2.8,1024.1,35.4,5.8,1719,1.4,103,5.1,1437,3.2,363.21,1063.03,1723.34,-8.1,31700
30250,31350,737103,2102,30600,31700,32540,4.198,3.9,1541.14,13.085,15.26,-2.5,2216,2169.82,12811.57,3830.09,7568.42,157,46.35,2.5,0,2.9,1.526,44.05,942.5,394.04,1377.84,88.32,2.4,1026.3,34.4,4.5,1536,0.4,1504,5.1,105,3.16,349.71,1018.81,1643.76,-11.9,30700
29050,30250,499583,1440,30250,30700,31570,4.152,3.6,1564.55,13.05,12.95,-1,2150,2175.47,12317.46,3625.83,7280.15,1402,42.21,2,0,6.1,1.5075,43.66,940,372.85,1322.85,88.85,3,1023.3,36,5.3,1325,0,1500,5.1,1406,3.15,347.76,1025.57,1656.89,-11.2,29650
28500,30500,553129,2354,28550,29650,30930,4.282,2.7,1620.76,12.695,3.41,-2.8,1696,2207.29,12033.88,3512.09,7229.72,1800,43.7,2,5,8.3,1.596,41.24,913.6,365.53,1321.01,88.87,1.7,1030.8,78.4,3.7,1537,2.8,1535,5.6,2400,3.14,359.9,1059.26,1731.24,-10.3,30200
29250,31200,544590,1531,30150,30200,30680,4.34,3.7,1595.29,12.9,14.09,0.6,1738,2202.8,12331.15,3645.87,7290.96,1619,46.12,1.8,1.5,3.3,1.6855,41.93,906.7,376.82,1353.74,88.98,0.1,1024.1,63.4,4.5,2400,5,138,5.6,1643,3.14,362.16,1058.18,1686.84,-1.1,31150
30400,31500,418584,1700,31200,31150,30420,4.088,5.2,1572.95,13.105,1.56,-0.3,1555,2211.37,12211.24,3529.86,7433.49,1811,43.64,2.4,0,9.1,1.646,43.98,927.8,368.42,1299.59,89.19,1.9,1022.9,70.4,4.3,1615,2.1,1629,5.7,1816,3.14,365.18,1055.03,1684.1,-3.3,30400
29500,30950,327643,1750,29750,30400,30400,3.945,1.6,1574.43,13.323,16.76,3.2,2096,2182.74,11921.52,3530.73,7173.1,2236,44.01,4.2,9,3.5,1.6805,43.04,942.7,368.87,1293.85,88.28,0.3,1022,53.5,4.6,513,4.4,1304,5.7,2141,3.13,378.73,1071.73,1710.94,0,30600
